name,manufacturer,location,short_description,class,sys_updated_on,asset,tag,assigned,assigned_to,attested,can_print,category,assignment_group,company,cost,cost_center,cost_cc,sys_created_on,sys_created_by,dns_domain,department,discovery_source,sys_domain,sys_domain_path,fault_count,first_discovered,install_status,install_date,invoice_number,model_id,model_number,monitor,last_discovered,operational_status,po_number,product_instance_id,purchase_date,unverified,serial_number,skip_sync,subcategory,sys_class_path,sys_updated_by,sys_mod_count,vendor,warranty_expiration
"MacBook Pro 17""",Apple,"946 Donax Avenue, Imperial Beach,CA",,Computer,2024-05-16 12:41:09,"P1000416 - Apple MacBook Pro 17""",P1000416,2022-01-09 23:00:00,Avery Parbol,FALSE,FALSE,Hardware,,ACME North America,"2,499.99",Engineering,USD,2012-02-18 0:13:44,admin,,Development,,global,/,0,,Installed,2021-08-22 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100003,,2021-07-23,FALSE,WOU-576-C44536-RJ,FALSE,Computer,/!!/!2/!(,system,7,Apple,2024-08-21
"MacBook Pro 17""",Apple,"2-10-1 Yurakucho, Chiyoda-ku, Tokyo",,Computer,2024-05-16 12:41:09,"P1000813 - Apple MacBook Pro 17""",P1000813,2022-04-22 0:00:00,Jess Assad,FALSE,FALSE,Hardware,,ACME Japan,"2,499.99",Customer Support,USD,2012-02-18 0:13:52,admin,,Customer Support,,global,/,0,,Installed,2022-02-25 23:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100005,,2021-10-20,FALSE,SJT-596-F14901-LT,FALSE,Computer,/!!/!2/!(,system,6,Apple,2025-02-25
"MacBook Pro 17""",Apple,"27, Boulevard Vitton, Paris",,Computer,2024-05-16 12:41:10,"P1000776 - Apple MacBook Pro 17""",P1000776,2023-07-28 1:00:00,Damion Matkin,FALSE,FALSE,Hardware,,ACME France,"2,499.99",Customer Support,USD,2012-02-18 0:14:13,admin,,Customer Support,,global,/,0,,Installed,2023-03-16 0:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100010,,2023-01-20,FALSE,KGC-399-G10346-NW,FALSE,Computer,/!!/!2/!(,system,6,Apple,2026-03-15
"MacBook Pro 17""",Apple,"3 Whitehall Court, London",,Computer,2024-05-16 12:41:10,"P1000840 - Apple MacBook Pro 17""",P1000840,2022-07-31 1:00:00,Milton Kuhlman,FALSE,FALSE,Hardware,,ACME UK,"2,499.99",Customer Support,USD,2012-02-18 0:13:57,admin,,Customer Support,,global,/,0,,Installed,2022-05-30 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100006,,2022-02-20,FALSE,GJH-532-I93210-IO,FALSE,Computer,/!!/!2/!(,system,6,Apple,2025-05-29
"MacBook Pro 17""",Apple,"650 Dennery Road #102, San Diego,CA",,Computer,2024-05-16 12:41:12,"P1000405 - Apple MacBook Pro 17""",P1000405,2023-05-26 1:00:00,Felipe Gould,FALSE,FALSE,Hardware,,ACME North America,"2,499.99",Engineering,USD,2012-02-18 0:14:12,admin,,Development,,global,/,0,,Installed,2023-01-02 23:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100018,,2022-10-20,FALSE,RFV-519-R49189-GL,FALSE,Computer,/!!/!2/!(,system,7,Apple,2026-01-02
"MacBook Pro 17""",Apple,"3 Whitehall Court, London",,Computer,2024-05-16 12:41:36,"P1000855 - Apple MacBook Pro 17""",P1000855,2022-07-08 1:00:00,Georgette Bandyk,FALSE,FALSE,Hardware,,ACME UK,"2,499.99",Customer Support,USD,2012-02-18 0:13:56,admin,,Customer Support,,global,/,0,,Installed,2022-04-02 0:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100006,,2022-02-20,FALSE,BKA-314-F32877-LQ,FALSE,Computer,/!!/!2/!(,system,6,Apple,2025-04-01
"MacBook Pro 17""",Apple,"815 E Street, San Diego,CA",,Computer,2024-05-16 12:41:04,"P1000886 - Apple MacBook Pro 17""",P1000886,2022-12-04 23:00:00,Dwain Cuttitta,FALSE,FALSE,Hardware,,ACME North America,"2,499.99",Customer Support,USD,2012-02-18 0:14:09,admin,,Customer Support,,global,/,0,,Installed,2022-10-27 0:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100008,,2022-08-20,FALSE,RWW-721-F90124-MO,FALSE,Computer,/!!/!2/!(,system,7,Apple,2025-10-26
"MacBook Pro 17""",Apple,"8306 Mills Drive, Miami,FL",,Computer,2024-05-16 12:41:05,"P1000861 - Apple MacBook Pro 17""",P1000861,2021-11-08 23:00:00,Wilfredo Gidley,FALSE,FALSE,Hardware,,ACME North America,"2,499.99",Customer Support,USD,2012-02-18 0:13:40,admin,,Customer Support,,global,/,0,,Installed,2021-08-12 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100002,,2021-06-22,FALSE,XHX-863-J71536-JG,FALSE,Computer,/!!/!2/!(,system,7,Apple,2024-08-11
"MacBook Pro 17""",Apple,"27, Boulevard Vitton, Paris",,Computer,2024-05-16 12:41:16,"P1000777 - Apple MacBook Pro 17""",P1000777,2022-09-29 0:00:00,Cristopher Wiget,FALSE,FALSE,Hardware,,ACME France,"2,499.99",Customer Support,USD,2012-02-18 0:13:57,admin,,Customer Support,,global,/,0,,Installed,2022-06-17 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100006,,2022-02-20,FALSE,HFS-688-T55994-BF,FALSE,Computer,/!!/!2/!(,system,6,Apple,2025-06-16
"MacBook Pro 17""",Apple,"Via Nomentana 56, Rome",,Computer,2024-05-16 12:41:18,"P1000802 - Apple MacBook Pro 17""",P1000802,2022-01-28 23:00:00,Aileen Mottern,FALSE,FALSE,Hardware,,ACME Italy,"2,499.99",Customer Support,USD,2012-02-18 0:13:41,admin,,Customer Support,,global,/,0,,Installed,2021-08-31 0:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100003,,2021-07-23,FALSE,FTU-973-V92284-BS,FALSE,Computer,/!!/!2/!(,system,6,Apple,2024-08-30
"MacBook Pro 17""",Apple,"Carrera 54 No. 49 - 31, Medellin",,Computer,2024-05-16 12:41:19,"P1000829 - Apple MacBook Pro 17""",P1000829,2022-12-29 23:00:00,Clarice Knower,FALSE,FALSE,Hardware,,ACME South America,"2,499.99",Customer Support,USD,2012-02-18 0:14:06,admin,,Customer Support,,global,/,0,,Installed,2022-07-27 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100007,,2022-05-22,FALSE,XGO-242-U98571-CW,FALSE,Computer,/!!/!2/!(,system,6,Apple,2025-07-26
"MacBook Pro 17""",Apple,"3 Whitehall Court, London",,Computer,2024-05-16 12:41:11,"P1000859 - Apple MacBook Pro 17""",P1000859,2023-04-04 0:00:00,Burton Brining,FALSE,FALSE,Hardware,,ACME UK,"2,499.99",Customer Support,USD,2012-02-18 0:14:09,admin,,Customer Support,,global,/,0,,Installed,2022-11-08 23:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100008,,2022-08-20,FALSE,RVV-308-B73914-WG,FALSE,Computer,/!!/!2/!(,system,6,Apple,2025-11-08
"MacBook Pro 17""",Apple,"2500 West Daming Road, Shanghai",,Computer,2024-05-16 12:41:20,"P1000759 - Apple MacBook Pro 17""",P1000759,2023-10-26 0:00:00,Ella Pahnke,FALSE,FALSE,Hardware,,ACME China,"2,499.99",Customer Support,USD,2012-02-18 0:14:14,admin,,Customer Support,,global,/,0,,Installed,2023-05-04 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100010,,2023-01-20,FALSE,SXS-371-X70560-GQ,FALSE,Computer,/!!/!2/!(,system,6,Apple,2026-05-03
"MacBook Pro 17""",Apple,"Karmelitska 2, Lesser Town, Prague",,Computer,2024-05-16 12:41:20,"P1000764 - Apple MacBook Pro 17""",P1000764,2021-11-07 23:00:00,Emilio Lampkin,FALSE,FALSE,Hardware,,ACME Czech Republic,"2,499.99",Customer Support,USD,2012-02-18 0:13:41,admin,,Customer Support,,global,/,0,,Installed,2021-08-20 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100003,,2021-07-23,FALSE,QXJ-794-G90152-JG,FALSE,Computer,/!!/!2/!(,system,6,Apple,2024-08-19
"MacBook Pro 17""",Apple,"27, Boulevard Vitton, Paris",,Computer,2024-05-16 12:41:20,"P1000771 - Apple MacBook Pro 17""",P1000771,2023-09-02 0:00:00,Lyman Whittley,FALSE,FALSE,Hardware,,ACME France,"2,499.99",Customer Support,USD,2012-02-18 0:14:18,admin,,Customer Support,,global,/,0,,Installed,2023-07-27 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100012,,2023-06-22,FALSE,RGJ-538-B79227-VQ,FALSE,Computer,/!!/!2/!(,system,6,Apple,2026-07-26
"MacBook Pro 17""",Apple,"2-10-1 Yurakucho, Chiyoda-ku, Tokyo",,Computer,2024-05-16 12:41:13,"P1000808 - Apple MacBook Pro 17""",P1000808,2022-05-05 1:00:00,Marietta Bjornberg,FALSE,FALSE,Hardware,,ACME Japan,"2,499.99",Customer Support,USD,2012-02-18 0:13:49,admin,,Customer Support,,global,/,0,,Installed,2022-01-01 23:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100005,,2021-10-20,FALSE,HGA-336-H40472-GL,FALSE,Computer,/!!/!2/!(,system,6,Apple,2025-01-01
"MacBook Pro 17""",Apple,"Bockenheimer Landstraße 123, Frankfurt",,Computer,2024-05-16 12:41:14,"P1000785 - Apple MacBook Pro 17""",P1000785,2022-10-07 0:00:00,Lynda Youtsey,FALSE,FALSE,Hardware,,ACME Germany,"2,499.99",Customer Support,USD,2012-02-18 0:14:05,admin,,Customer Support,,global,/,0,,Installed,2022-07-02 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100007,,2022-05-22,FALSE,QMG-520-H71057-NF,FALSE,Computer,/!!/!2/!(,system,6,Apple,2025-07-01
"MacBook Pro 17""",Apple,"3 Whitehall Court, London",,Computer,2024-05-16 12:41:14,"P1000844 - Apple MacBook Pro 17""",P1000844,2023-07-23 1:00:00,Marquita Bousman,FALSE,FALSE,Hardware,,ACME UK,"2,499.99",Customer Support,USD,2012-02-18 0:14:14,admin,,Customer Support,,global,/,0,,Installed,2023-04-22 0:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100010,,2023-01-20,FALSE,QFJ-494-E96736-VS,FALSE,Computer,/!!/!2/!(,system,6,Apple,2026-04-21
"MacBook Pro 17""",Apple,"946 Donax Avenue, Imperial Beach,CA",,Computer,2024-05-16 12:41:15,"P1000413 - Apple MacBook Pro 17""",P1000413,2023-10-04 0:00:00,Candice Bruckman,FALSE,FALSE,Hardware,,ACME North America,"2,499.99",Engineering,USD,2012-02-18 0:14:18,admin,,Development,,global,/,0,,Installed,2023-07-08 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100011,,2023-05-22,FALSE,RJH-522-M23656-LA,FALSE,Computer,/!!/!2/!(,system,7,Apple,2026-07-07
"MacBook Pro 17""",Apple,"Karmelitska 2, Lesser Town, Prague",,Computer,2024-05-16 12:41:15,"P1000760 - Apple MacBook Pro 17""",P1000760,2021-12-18 23:00:00,Owen Sparacino,FALSE,FALSE,Hardware,,ACME Czech Republic,"2,499.99",Customer Support,USD,2012-02-18 0:13:45,admin,,Customer Support,,global,/,0,,Installed,2021-10-16 0:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100004,,2021-09-20,FALSE,ONR-808-X43073-QW,FALSE,Computer,/!!/!2/!(,system,6,Apple,2024-10-15
"MacBook Pro 17""",Apple,"Via Nomentana 56, Rome",,Computer,2024-05-16 12:41:24,"P1000800 - Apple MacBook Pro 17""",P1000800,2023-01-12 23:00:00,Janice Twiet,FALSE,FALSE,Hardware,,ACME Italy,"2,499.99",Customer Support,USD,2012-02-18 0:14:11,admin,,Customer Support,,global,/,0,,Installed,2022-11-30 23:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100009,,2022-10-20,FALSE,SSN-495-T82507-BW,FALSE,Computer,/!!/!2/!(,system,6,Apple,2025-11-30
"MacBook Pro 17""",Apple,"Bockenheimer Landstraße 123, Frankfurt",,Computer,2024-05-16 12:41:24,"P1000791 - Apple MacBook Pro 17""",P1000791,2022-07-16 1:00:00,Isaac Zackery,FALSE,FALSE,Hardware,,ACME Germany,"2,499.99",Customer Support,USD,2012-02-18 0:13:54,admin,,Customer Support,,global,/,0,,Installed,2022-03-15 0:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100005,,2021-10-20,FALSE,WAK-521-W21188-MM,FALSE,Computer,/!!/!2/!(,system,6,Apple,2025-03-14
"MacBook Pro 17""",Apple,"3 Whitehall Court, London",,Computer,2024-05-16 12:41:25,"P1000838 - Apple MacBook Pro 17""",P1000838,2022-02-17 23:00:00,Rachel Larrison,FALSE,FALSE,Hardware,,ACME UK,"2,499.99",Customer Support,USD,2012-02-18 0:13:42,admin,,Customer Support,,global,/,0,,Installed,2021-09-02 0:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100003,,2021-07-23,FALSE,NAR-972-D99669-IJ,FALSE,Computer,/!!/!2/!(,system,6,Apple,2024-09-01
"MacBook Pro 17""",Apple,"13308 Midland Road, Poway,CA",,Computer,2024-05-16 12:41:26,"P1000396 - Apple MacBook Pro 17""",P1000396,2023-02-19 23:00:00,Mack Jurasin,FALSE,FALSE,Hardware,,ACME North America,"2,499.99",Engineering,USD,2012-02-18 0:14:10,admin,,Development,,global,/,0,,Installed,2022-10-08 0:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100008,,2022-08-20,FALSE,LFB-495-R36451-UC,FALSE,Computer,/!!/!2/!(,system,7,Apple,2025-10-07
"MacBook Pro 17""",Apple,"Carrera 54 No. 49 - 31, Medellin",,Computer,2024-05-16 12:41:27,"P1000824 - Apple MacBook Pro 17""",P1000824,2021-11-22 23:00:00,Laurie Bibbs,FALSE,FALSE,Hardware,,ACME South America,"2,499.99",Customer Support,USD,2012-02-18 0:13:38,admin,,Customer Support,,global,/,0,,Installed,2021-07-20 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100002,,2021-06-22,FALSE,HHQ-429-C25036-VR,FALSE,Computer,/!!/!2/!(,system,6,Apple,2024-07-19
"MacBook Pro 17""",Apple,"Bockenheimer Landstraße 123, Frankfurt",,Computer,2024-05-16 12:41:27,"P1000781 - Apple MacBook Pro 17""",P1000781,2023-09-08 0:00:00,Mitch Schattner,FALSE,FALSE,Hardware,,ACME Germany,"2,499.99",Customer Support,USD,2012-02-18 0:14:14,admin,,Customer Support,,global,/,0,,Installed,2023-05-25 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100010,,2023-01-20,FALSE,FXU-274-O44047-SA,FALSE,Computer,/!!/!2/!(,system,6,Apple,2026-05-24
"MacBook Pro 17""",Apple,"Carrera 54 No. 49 - 31, Medellin",,Computer,2024-05-16 12:41:27,"P1000823 - Apple MacBook Pro 17""",P1000823,2021-11-27 23:00:00,Merle Wyrosdick,FALSE,FALSE,Hardware,,ACME South America,"2,499.99",Customer Support,USD,2012-02-18 0:13:42,admin,,Customer Support,,global,/,0,,Installed,2021-09-14 0:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100003,,2021-07-23,FALSE,RPN-343-M13783-TH,FALSE,Computer,/!!/!2/!(,system,6,Apple,2024-09-13
"MacBook Pro 17""",Apple,"8306 Mills Drive, Miami,FL",,Computer,2024-05-16 12:41:29,"P1000889 - Apple MacBook Pro 17""",P1000889,2022-07-10 1:00:00,Armando Papik,FALSE,FALSE,Hardware,,ACME North America,"2,499.99",Customer Support,USD,2012-02-18 0:13:51,admin,,Customer Support,,global,/,0,,Installed,2022-01-26 23:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100005,,2021-10-20,FALSE,TEM-717-R99942-DR,FALSE,Computer,/!!/!2/!(,system,7,Apple,2025-01-26
"MacBook Pro 17""",Apple,"2500 West Daming Road, Shanghai",,Computer,2024-05-16 12:41:29,"P1000756 - Apple MacBook Pro 17""",P1000756,2022-04-06 0:00:00,Kasey Nguyen,FALSE,FALSE,Hardware,,ACME China,"2,499.99",Customer Support,USD,2012-02-18 0:13:46,admin,,Customer Support,,global,/,0,,Installed,2021-11-10 23:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100004,,2021-09-20,FALSE,RWH-232-H16386-RG,FALSE,Computer,/!!/!2/!(,system,6,Apple,2024-11-10
"MacBook Pro 17""",Apple,"946 Donax Avenue, Imperial Beach,CA",,Computer,2024-05-16 12:41:22,"P1000393 - Apple MacBook Pro 17""",P1000393,2022-10-24 0:00:00,Rudy Kuhle,FALSE,FALSE,Hardware,,ACME North America,"2,499.99",Engineering,USD,2012-02-18 0:13:58,admin,,Development,,global,/,0,,Installed,2022-06-12 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100006,,2022-02-20,FALSE,MOM-107-H24768-GO,FALSE,Computer,/!!/!2/!(,system,7,Apple,2025-06-11
"MacBook Pro 17""",Apple,"2-10-1 Yurakucho, Chiyoda-ku, Tokyo",,Computer,2024-05-16 12:41:32,"P1000804 - Apple MacBook Pro 17""",P1000804,2023-02-14 23:00:00,Rita Center,FALSE,FALSE,Hardware,,ACME Japan,"2,499.99",Customer Support,USD,2012-02-18 0:14:08,admin,,Customer Support,,global,/,0,,Installed,2022-09-29 0:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100008,,2022-08-20,FALSE,MHO-159-A42797-IC,FALSE,Computer,/!!/!2/!(,system,6,Apple,2025-09-28
"MacBook Pro 17""",Apple,"815 E Street, San Diego,CA",,Computer,2024-05-16 12:41:33,"P1000878 - Apple MacBook Pro 17""",P1000878,2021-11-25 23:00:00,Kathleen Beresnyak,FALSE,FALSE,Hardware,,ACME North America,"2,499.99",Customer Support,USD,2012-02-18 0:13:39,admin,,Customer Support,,global,/,0,,Installed,2021-07-28 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100002,,2021-06-22,FALSE,IKF-934-Q26406-II,FALSE,Computer,/!!/!2/!(,system,7,Apple,2024-07-27
"MacBook Pro 17""",Apple,"2-10-1 Yurakucho, Chiyoda-ku, Tokyo",,Computer,2024-05-16 12:41:34,"P1000820 - Apple MacBook Pro 17""",P1000820,2022-11-29 23:00:00,Ashley Leonesio,FALSE,FALSE,Hardware,,ACME Japan,"2,499.99",Customer Support,USD,2012-02-18 0:14:07,admin,,Customer Support,,global,/,0,,Installed,2022-08-30 0:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100007,,2022-05-22,FALSE,AOD-113-U92200-JK,FALSE,Computer,/!!/!2/!(,system,6,Apple,2025-08-29
"MacBook Pro 17""",Apple,"13308 Midland Road, Poway,CA",,Computer,2024-05-16 12:41:35,"P1000402 - Apple MacBook Pro 17""",P1000402,2022-03-05 23:00:00,Justina Dragaj,FALSE,FALSE,Hardware,,ACME North America,"2,499.99",Engineering,USD,2012-02-18 0:13:47,admin,,Development,,global,/,0,,Installed,2021-11-06 0:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100004,,2021-09-20,FALSE,JQD-669-W43618-UQ,FALSE,Computer,/!!/!2/!(,system,7,Apple,2024-11-05
"MacBook Pro 17""",Apple,"27, Boulevard Vitton, Paris",,Computer,2024-05-16 12:41:36,"P1000778 - Apple MacBook Pro 17""",P1000778,2023-04-27 1:00:00,Cathryn Nicolaus,FALSE,FALSE,Hardware,,ACME France,"2,499.99",Customer Support,USD,2012-02-18 0:14:12,admin,,Customer Support,,global,/,0,,Installed,2022-12-26 23:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100009,,2022-10-20,FALSE,TTD-234-H97304-KM,FALSE,Computer,/!!/!2/!(,system,6,Apple,2025-12-26
"MacBook Pro 17""",Apple,"3 Whitehall Court, London",,Computer,2024-05-16 12:41:30,"P1000831 - Apple MacBook Pro 17""",P1000831,2023-04-03 0:00:00,Yvette Kokoska,FALSE,FALSE,Hardware,,ACME UK,"2,499.99",Customer Support,USD,2012-02-18 0:14:12,admin,,Customer Support,,global,/,0,,Installed,2022-12-19 23:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100009,,2022-10-20,FALSE,EDF-342-H55380-DC,FALSE,Computer,/!!/!2/!(,system,6,Apple,2025-12-19
"MacBook Pro 17""",Apple,"3 Whitehall Court, London",,Computer,2024-05-16 12:41:31,"P1000848 - Apple MacBook Pro 17""",P1000848,2023-03-23 0:00:00,Lana Garrigus,FALSE,FALSE,Hardware,,ACME UK,"2,499.99",Customer Support,USD,2012-02-18 0:14:12,admin,,Customer Support,,global,/,0,,Installed,2023-01-04 23:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100009,,2022-10-20,FALSE,AMV-802-F74595-HV,FALSE,Computer,/!!/!2/!(,system,6,Apple,2026-01-04
"MacBook Pro 17""",Apple,"650 Dennery Road #102, San Diego,CA",,Computer,2024-05-16 12:41:31,"P1000415 - Apple MacBook Pro 17""",P1000415,2022-03-18 0:00:00,Billie Tinnes,FALSE,FALSE,Hardware,,ACME North America,"2,499.99",Engineering,USD,2012-02-18 0:13:55,admin,,Development,,global,/,0,,Installed,2022-01-30 23:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100005,,2021-10-20,FALSE,WMU-146-G33357-MQ,FALSE,Computer,/!!/!2/!(,system,7,Apple,2025-01-30
"MacBook Pro 17""",Apple,"2500 West Daming Road, Shanghai",,Computer,2024-05-16 12:41:31,"P1000757 - Apple MacBook Pro 17""",P1000757,2023-11-01 0:00:00,Johnnie Rheaves,FALSE,FALSE,Hardware,,ACME China,"2,499.99",Customer Support,USD,2012-02-18 0:14:16,admin,,Customer Support,,global,/,0,,Installed,2023-06-22 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100011,,2023-05-22,FALSE,VTO-312-I58210-DK,FALSE,Computer,/!!/!2/!(,system,6,Apple,2026-06-21
"MacBook Pro 17""",Apple,"2500 West Daming Road, Shanghai",,Computer,2024-05-16 12:41:37,"P1000755 - Apple MacBook Pro 17""",P1000755,2022-01-31 23:00:00,Kory Wooldridge,FALSE,FALSE,Hardware,,ACME China,"2,499.99",Customer Support,USD,2012-02-18 0:13:48,admin,,Customer Support,,global,/,0,,Installed,2021-12-25 23:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100005,,2021-10-20,FALSE,JNF-604-W85365-BW,FALSE,Computer,/!!/!2/!(,system,6,Apple,2024-12-25
"MacBook Pro 17""",Apple,"3 Whitehall Court, London",,Computer,2024-05-16 12:41:37,"P1000847 - Apple MacBook Pro 17""",P1000847,2023-05-10 1:00:00,Laurie Bigg,FALSE,FALSE,Hardware,,ACME UK,"2,499.99",Customer Support,USD,2012-02-18 0:14:13,admin,,Customer Support,,global,/,0,,Installed,2023-03-27 0:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100010,,2023-01-20,FALSE,HCU-148-X24473-KA,FALSE,Computer,/!!/!2/!(,system,6,Apple,2026-03-26
"MacBook Pro 17""",Apple,"3 Whitehall Court, London",,Computer,2024-05-16 12:41:37,"P1000853 - Apple MacBook Pro 17""",P1000853,2022-01-02 23:00:00,Guillermo Tsang,FALSE,FALSE,Hardware,,ACME UK,"2,499.99",Customer Support,USD,2012-02-18 0:13:44,admin,,Customer Support,,global,/,0,,Installed,2021-10-06 0:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100003,,2021-07-23,FALSE,EOU-859-X52519-NT,FALSE,Computer,/!!/!2/!(,system,6,Apple,2024-10-05
"MacBook Pro 17""",Apple,"Bockenheimer Landstraße 123, Frankfurt",,Computer,2024-05-16 12:41:37,"P1000793 - Apple MacBook Pro 17""",P1000793,2023-08-22 1:00:00,Doug Matrisciano,FALSE,FALSE,Hardware,,ACME Germany,"2,499.99",Customer Support,USD,2012-02-18 0:14:13,admin,,Customer Support,,global,/,0,,Installed,2023-03-09 23:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100010,,2023-01-20,FALSE,EEH-401-D27072-QV,FALSE,Computer,/!!/!2/!(,system,6,Apple,2026-03-09
"MacBook Pro 17""",Apple,"2-10-1 Yurakucho, Chiyoda-ku, Tokyo",,Computer,2024-05-16 12:41:37,"P1000805 - Apple MacBook Pro 17""",P1000805,2022-10-12 0:00:00,Prince Kauk,FALSE,FALSE,Hardware,,ACME Japan,"2,499.99",Customer Support,USD,2012-02-18 0:13:56,admin,,Customer Support,,global,/,0,,Installed,2022-04-30 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100006,,2022-02-20,FALSE,VCB-117-U23968-UU,FALSE,Computer,/!!/!2/!(,system,6,Apple,2025-04-29
"MacBook Pro 17""",Apple,"Carrera 54 No. 49 - 31, Medellin",,Computer,2024-05-16 12:41:38,"P1000821 - Apple MacBook Pro 17""",P1000821,2023-02-14 23:00:00,Ross Spurger,FALSE,FALSE,Hardware,,ACME South America,"2,499.99",Customer Support,USD,2012-02-18 0:14:09,admin,,Customer Support,,global,/,0,,Installed,2022-11-07 23:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100008,,2022-08-20,FALSE,CVT-953-V22014-QK,FALSE,Computer,/!!/!2/!(,system,6,Apple,2025-11-07
"MacBook Pro 17""",Apple,"27, Boulevard Vitton, Paris",,Computer,2024-05-16 12:41:38,"P1000775 - Apple MacBook Pro 17""",P1000775,2023-05-02 1:00:00,Felecia Riedl,FALSE,FALSE,Hardware,,ACME France,"2,499.99",Customer Support,USD,2012-02-18 0:14:12,admin,,Customer Support,,global,/,0,,Installed,2023-02-09 23:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100009,,2022-10-20,FALSE,KPI-575-A60918-MR,FALSE,Computer,/!!/!2/!(,system,6,Apple,2026-02-09
"MacBook Pro 17""",Apple,"815 E Street, San Diego,CA",,Computer,2024-05-16 12:41:45,"P1000888 - Apple MacBook Pro 17""",P1000888,2022-09-26 0:00:00,Claudio Loose,FALSE,FALSE,Hardware,,ACME North America,"2,499.99",Customer Support,USD,2012-02-18 0:14:00,admin,,Customer Support,,global,/,0,,Installed,2022-06-18 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100007,,2022-05-22,FALSE,FOA-385-J14071-NA,FALSE,Computer,/!!/!2/!(,system,7,Apple,2025-06-17
"MacBook Pro 17""",Apple,"815 E Street, San Diego,CA",,Computer,2024-05-16 12:41:36,"P1000873 - Apple MacBook Pro 17""",P1000873,2023-01-02 23:00:00,Marianne Earman,FALSE,FALSE,Hardware,,ACME North America,"2,499.99",Customer Support,USD,2012-02-18 0:14:08,admin,,Customer Support,,global,/,0,,Installed,2022-10-23 0:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100008,,2022-08-20,FALSE,GMP-365-G92659-VN,FALSE,Computer,/!!/!2/!(,system,7,Apple,2025-10-22
"MacBook Pro 17""",Apple,"3 Whitehall Court, London",,Computer,2024-05-16 12:41:36,"P1000845 - Apple MacBook Pro 17""",P1000845,2022-01-06 23:00:00,Lynn Saulsberry,FALSE,FALSE,Hardware,,ACME UK,"2,499.99",Customer Support,USD,2012-02-18 0:13:40,admin,,Customer Support,,global,/,0,,Installed,2021-08-12 1:00:00,,"Apple MacBook Pro 17""",,FALSE,,Operational,PO100002,,2021-06-22,FALSE,DSX-387-R26921-TI,FALSE,Computer,/!!/!2/!(,system,6,Apple,2024-08-11
